source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
IEEE Xplore,10182324,10.1109/LCOMM.2023.3294931,Journals,Age of Information Outage Probability Analysis for Computation Offloading in IIoT Networks,Tan Zheng Hui Ernest; A. S. Madhukumar,2023,"In this letter, the performance characterization of outage probability and age of information (AoI) for computation offloading in multi-access edge computing (MEC)-enabled industrial Internet-of-Things (IIoT) networks is investigated. Through newly obtained cumulative density functions of signal-to-interference-plus-noise ratios in the MEC-enabled IIoT network, closed-form AoI outage probability expressions are derived for MEC-based computation offloading (MEC-CO) and cloud-only computation offloading (CLD-CO) protocols assuming Rician fading, base station locations modeled as binomial point processes, and Gamma distributed delays in the wired backhaul. Suitable communication radius and task sizes to enable reliable computation offloading in both rural and urban IIoT scenarios are identified for both MEC-CO and CLD-CO through extensive analysis, where it is shown that MEC-CO attains superior AoI performance over CLD-CO.",,12,IEEE Communications Letters,"Advanced Remanufacturing and Technology Centre, Agency for Science, Technology and Research, Jurong West, Singapore",iee_dec_rob
IEEE Xplore,11163830,10.1109/CASE58245.2025.11163830,Conferences,Embodied Intelligence in Disassembly: Multimodal Perception Cross-valiation and Continual Learning in Neuro-Symbolic TAMP,Ziwen He; Zhigang Wang; Yanlong Peng; Pengxu Chang; Hong Yang; Ming Chen,2025,"With the rapid development of the new energy vehicle industry, the efficient disassembly and recycling of power batteries have become a critical challenge for the circular economy. In current unstructured disassembly scenarios, the dynamic nature of the environment severely limits the robustness of robotic perception, posing a significant barrier to autonomous disassembly in industrial applications. This paper proposes a continual learning framework based on Neuro-Symbolic task and motion planning (TAMP) to enhance the adaptability of embodied intelligence systems in dynamic environments. Our approach integrates a multimodal perception cross-validation mechanism into a bidirectional reasoning flow: the forward working flow dynamically refines and optimizes action strategies, while the backward learning flow autonomously collects effective data from historical task executions to facilitate continual system learning, enabling self-optimization. Experimental results show that the proposed framework improves the task success rate in dynamic disassembly scenarios from 81.9% to 100%, while reducing the average number of perception misjudgments from 3.389 to 1.128. This research provides a new paradigm for enhancing the robustness and adaptability of embodied intelligence in complex industrial environments.",,0,2025 IEEE 21st International Conference on Automation Science and Engineering (CASE),"School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China",iee_dec_rob
IEEE Xplore,1217194,10.1109/ISATP.2003.1217194,Conferences,Efficient assembly sequence planning using stereographical projections of C-space obstacles,U. Thomas; M. Barrenscheen; F.M. Wahl,2003,"This paper presents a new assembly planner, which is based on stereographical projections of C-Space obstacles. The assembly planner applies the well-known assembly-by-disassembly strategy. The complete geometric feasible AND/OR-graph is built. For testing separability a new very fast approach has been implemented with the advantage of direct hardware support. The entire AND/OR-graph is valuated with respect to two criteria: separability and parallelism. We have generated example assembly plans for realistic industrial assemblies, which are modelled with more than two thousand triangles. Despite the fact of high model complexity, we can achieve reasonable computation times.",,29,"Proceedings of the IEEE International Symposium onAssembly and Task Planning, 2003.","Institute for Robotics and Process Control, Technical University of Braunschweig, Brunswick, Germany",iee_dec_rob
IEEE Xplore,5779678,10.1109/AUV.2010.5779678,Conferences,Re-construction of an AUV as a platform for oceanographic research and a test bed for implementation of control systems based on neurobiological networks,Javier Busquets; Antonio Guerrero; Javier Gilabert; Francisco García-Córdova,2010,"This work considers the re-design of an autonomous underwater vehicle (AUV) in which an innovative, neurobiological inspired sensorization control system is being implemented. Hardware architecture and sensorization control software are being developed to allow autonomous navigation procedures for submarine vehicles. After the refurbishment of the vehicle and the update of its control system, the ROV is able to load CTD sensors, chlorophyll, turbidity, optical dissolved oxygen (YSI V6600 sonde) and nitrate analyzer (SUNA) together with ADCP, side scan sonar and video camera, in a flexible configuration to provide a water quality monitoring platform with mapping capabilitiesi.",,3,2010 IEEE/OES Autonomous Underwater Vehicles,"Underwater Vehicles Laboratory, Technical University of Cartagena, Cartagena, Spain",iee_dec_rob
IEEE Xplore,8932771,10.1109/ISMSIT.2019.8932771,Conferences,The Design and Development of an Extrusion System for 3D Printing Cementitious Materials,Abdulrahman Albar; Mohammad Rafiq Swash; Seyed Ghaffar,2019,"Additive manufacturing (AM), popularly known as `3D printing', is a manufacturing technique that builds physical 3D objects layer by layer using materials such as polymers, metals, and cementitious composites. The widespread popularity of additive manufacturing in most industries ranging from biomedical to aerospace suggests a revolution in manufacturing which has recently emerged to the construction sector. Considered as the future of construction, AM is used in 3D concrete printing due to its benefits in reducing the waste and contributing towards circular economy goals through the use of recovered waste materials from demolition sites. This paper presents an active extrusion system for the 3D printing of cementitious materials for the construction industry. The system has been designed from first principles and therefore can be extended to other materials and scaled up with slight hardware modifications. A robust design has been realized using an unconventional yet simplistic approach. The extrusion system uses some additions to the design to generate a consistent output of material throughout a print. The effectiveness of the extruder is demonstrated through an extensive printing and testing of various printed objects.",,7,2019 3rd International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"dept. Electronic and Electrical Engineering, Brunel University, London Uxbridge, United Kingdom",iee_dec_rob
IEEE Xplore,99967,10.1109/ROBOT.1989.99967,Conferences,A correct and complete algorithm for the generation of mechanical assembly sequences,L.S. Homem de Mello; A.C. Sanderson,1989,"The authors present an algorithm for the generation of mechanical assembly sequences and a proof of its correctness and completeness. The algorithm uses a relational model which describes the geometry of the assembly and the attachments that bind one part to another. The problem of generating the assembly sequences is transformed into the problem of generating disassembly sequences, in which the disassembly tasks are the reverse of feasible assembly tasks. This transformation leads to a decomposition approach in which the problem of disassembling one assembly is decomposed into distinct subproblems, each involving the disassembly of one subassembly. It is assumed that at each assembly task exactly two subassemblies are mated and that all contacts between the parts in the two subassemblies are established. The algorithm yields an AND/OR graph representation of assembly sequences. The correctness of the algorithm is based on the assumption that it is always possible to decide correctly whether two subassemblies can be joined based on geometrical and physical criteria. An approach to compute this decision is given, and bounds for the amount of computation required are presented.<>",,45,"Proceedings, 1989 International Conference on Robotics and Automation","The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA",iee_dec_rob
IEEE Xplore,10937189,10.1109/LRA.2025.3553689,Journals,Robotic Compliant Object Prying Using Diffusion Policy Guided by Vision and Force Observations,Jeon Ho Kang; Sagar Joshi; Ruopeng Huang; Satyandra K. Gupta,2025,"The growing adoption of batteries in the electric vehicle industry and various consumer products has created an urgent need for effective recycling solutions. These products often contain a mix of compliant and rigid components, making robotic disassembly a critical step toward achieving scalable recycling processes. Diffusion policy has emerged as a promising approach for learning low-level skills in robotics. To effectively apply diffusion policy to contact-rich tasks, incorporating force as feedback is essential. In this paper, we apply diffusion policy with vision and force in a compliant object prying task. However, when combining low-dimensional contact force with high-dimensional image, the force information may be diluted. To address this issue, we propose a method that effectively integrates force with image data for diffusion policy observations. We validate our approach on a battery prying task that demands high precision and multi-step execution. Our model achieves a 96% success rate in diverse scenarios, marking a 57% improvement over the vision-only baseline. Our method also demonstrates zero-shot transfer capability to handle unseen objects and battery types.",,13,IEEE Robotics and Automation Letters,"Viterbi School of Engineering, University of Southern California, Los Angeles, CA, USA",iee_dec_rob
IEEE Xplore,5535830,10.1109/MACE.2010.5535830,Conferences,Research on flexible cable geometric modeling technology in virtual maintenance based on VRML,Huang Mingji; Dong Xiuping,2010,"Aims to solve the geometric modeling problems of flexible cables for mechanical and electrical products in VRML environment in virtual maintenance, researching work is done by the means of VRML node technology and in the advance of its characteristics of autonomy, interactivity, realism, and network-support. Flexible cable models for virtual maintenance are established based on energy optimization method. Establishment of cable deformation energy equation, choice of B-Spline function and the treatment of external forces and constraints are also studied in this paper. A kernel framework of VRML program is given as well. A typical example of flexible cable product is displayed based on the program. This researching work will provide necessary foundations for virtual maintenance.",,3,2010 International Conference on Mechanic Automation and Control Engineering,"University of Science and Technology Beijing, Beijing, Beijing, CN",iee_dec_rob
IEEE Xplore,9636977,10.1109/ICECEM54757.2021.00055,Conferences,Research on Virtual Simulation Technology in Automotive Professional Culture,Fan Li,2021,"With the continuous development of science and technology, virtual simulation technology and began to participate in the automobile field, virtual simulation technology has attracted wide attention and favor. In recent years, virtual simulation technology and began to engage in the automotive field. This paper mainly discusses how good virtual simulation technology in the automobile industry.",,0,2021 International Conference on E-Commerce and E-Management (ICECEM),"Harbin Cambridge College, Harbin, China",iee_dec_rob
IEEE Xplore,7761186,10.1109/OCEANS.2016.7761186,Conferences,Stable Sliding PD Control for underwater gliders: Experimental results,Isabel Andrade-Bustos; Tomás Salgado-Jiménez; Luis G. García-Valdovinos; Manuel Bandala-Sánchez,2016,"In this paper we describe the mechanical and electronic design of KAY JUUL, an academic underwater glider, we also show the results from experimental tests developed in a pool. A Sliding PD Control scheme have been applied in the system, due to we don't know the parameters of the KAY JUUL yet, the control output variables were selected based on simulation results and theoretical analysis of the ROGUE, an academic glider developed by Princeton University. Satisfactory results were expected, have been achieved and are presented here.",,2,OCEANS 2016 MTS/IEEE Monterey,"Glider’s Refurbishment, Laboratory at CIDESI, Santiago de Querétaro, México",iee_dec_rob
IEEE Xplore,7593363,10.1109/TMECH.2016.2618912,Journals,Stability-Guaranteed Impedance Control of Hydraulic Robotic Manipulators,Janne Koivumäki; Jouni Mattila,2017,"In challenging robotic tasks, high-bandwidth closed-loop control performance of the system is required for successful task completion. One of the most critical factors inhibiting the wide-spread use of closed-loop contact control applications has been the control system stability problems. To prevent unstable system behavior, the need for rigorously addressed manipulator dynamics is substantial. This is because the contact dynamics between a manipulator and its environment can be drastic. In this paper, a novel Cartesian space impedance control method is proposed for hydraulic robotic manipulators. To address the highly nonlinear dynamic behavior of the hydraulic manipulator, the system control is designed according to the subsystem-dynamics-based virtual decomposition control (VDC) approach. The unique features of VDC (virtual power flow and virtual stability) are used to analyze the interaction dynamics between the manipulator and the environment. Based on the desired impedance parameters and stability analysis, an explicit method to design the control gains for the proposed impedance control law is developed. The $\boldsymbol {L}_2$  and $\boldsymbol {L}_\infty$ stability is guaranteed in both free-space motions and constrained motions. Experimental results demonstrate that the hydraulic robotic manipulator is capable of adjusting its dynamic behavior accurately in relation to the imposed target impedance behavior. This provides compliant system behavior, which is needed in many dynamically challenging robotic tasks.",,110,IEEE/ASME Transactions on Mechatronics,"Department of Intelligent Hydraulics and Automation, Tampere University of Technology, Tampere, Finland",iee_dec_rob
IEEE Xplore,10683346,10.1109/VTC2024-Spring62846.2024.10683346,Conferences,Mean Peak Age of Information Analysis of Energy-Aware Computation Offloading in IIoT Networks,Tan Zheng Hui Ernest; A S Madhukumar,2024,"The mean peak age of information (PAoI) of computation offloading in multi-access edge computing (MEC) enabled industrial Internet-of-Things (IIoT) networks is investigated in this paper. Specifically, the mean PAoI and average energy consumption of energy-aware computation offloading (ECO) and cloud-only (CL) computation offloading are derived in closed-form. Numerical and simulation results show that the mean PAoI and average energy consumption of the ECO and CL strategies are dependent on the task generation rate and local computation capability experienced in the MEC-enabled IIoT networks. Specifically, the ECO strategy is shown to achieve lower mean PAoI even at high task generation rates in the MEC-enabled IIoT network. Furthermore, we show that the ECO strategy achieves lower average energy consumption than the CL strategy even when local computing capability in the MEC-enabled IIoT network is limited.",,1,2024 IEEE 99th Vehicular Technology Conference (VTC2024-Spring),"Advanced Remanufacturing and Technology Centre, Agency for Science, Technology and Research, Singapore",iee_dec_rob
IEEE Xplore,10168706,,Books,5 Control of Mobile Manipulator with Object Detection for EOD Applications,Mukul Kumar Gupta; Vinay Chowdary; C. S. Meera,2023,"Industry 4.0 is used interchangeably with the fourth industrial revolution and represents a new stage in the organization and control of the industrial value chain. Cyber-physical systems form the basis of Industry 4.0 (e.g., &#x2018;smart machines&#x2019;). They use modern control systems, have embedded software systems, be addressed via IoT (the Internet of Things), and may use extensive data analytics and/or artificial intelligence systems to operate autonomously. The aim of this book is to provide detailed insights into the state of art techniques in AI, IoT, Blockchain technology and associated technologies which play a vital role in the implementation of a successful project for upcoming and practicing engineers. Owing to its multidisciplinary nature, Industry 4.0 is not a single topic but a combination of a multitude of technologies from different domains. Keeping this in mind the book includes the following topics: &#x2022; Artificial intelligence &#x2022; Internet of things &#x2022; Blockchain technology &#x2022; Digital manufacturing &#x2022; Robotics &#x2022; Cybersecurity. The book will be a comprehensive guide to academicians, engineers who want to align with recent trends of fourth industrial revolution.",,0,Recent Trends and Best Practices in Industry 4.0,"School of Engineering, University of Petroleum and Energy Studies, India",iee_dec_rob
IEEE Xplore,8758182,10.1109/LRA.2019.2926680,Journals,Design and Control of Aerial Modules for Inflight Self-Disassembly,David Saldaña; Parakh M. Gupta; Vijay Kumar,2019,"Robotic modular systems have the ability to create and break physical links to self-assemble larger custom robots for general tasks. In case of changes in the task or the environment, they can dynamically self-adapt by self-reconfiguring during the mission. However, applying these concepts to flying vehicles is still a challenge. In this letter, we present a novel modular design based on a quadrotor platform that uses a lightweight passive mechanism to dock and undock in midair. Using this mechanism and a control strategy, we can divide a rectangular structure into two sub-structures during the flight. The undocking action can be sequentially applied to disassemble structures into individual modules. Since self-assembly methods for aerial vehicles have been proposed in the literature, here we focus on the self-disassembly process. We validate our undocking method and self-disassembly algorithm through experiments with actual modules. We highlight that combining our proposed self-disassembly algorithm and existing self-assembly algorithms, aerial modules are able to perform inflight self-reconfiguration.",,48,IEEE Robotics and Automation Letters,"University of Pennsylvania, Philadelphia, PA, US",iee_dec_rob
IEEE Xplore,10632907,10.1109/ICMA61710.2024.10632907,Conferences,Design of a multifunctional end-effector for robotic replacement of TBM disc cutters,Jinshu Zhou; Qiang Yang; Liang Du; Zhengtao Hu; Sheng Bao; Jianjun Yuan; Jintao Xie; Meng Li; Weidong Wang,2024,"The robotic replacement of disc cutters in tunnel boring machine (TBM) is imperative for maintenance tasks' safety and efficiency. One major challenge is to managing the complex and cumbersome fastening components of disc cutters. This paper introduces a multifunctional end-effector that can grip a combined wrench to facilitate the alignment, fastening, and unfastening of cutter bolts, as well as grip the disc cutter. An integrated cutter house design eliminates the need for the robot to handle small bolts and nuts during remote operations. Additionally, a two-segment bolt design aids in the peg-in-hole procedure, ensuring a high success rate for robotic torque wrench alignment with the main fastening bolt. An alignment strategy for remote robot control is also proposed. We constructed a full-scale mock-up of the TBM disc cutter with the proposed cutter house structure to validate the proposed design and methods. Preliminary experimental results demonstrate the effectiveness of the system's mechanism and strategy in facilitating the swift assembly and disassembly of heavy disc cutters during replacement processes.",,0,2024 IEEE International Conference on Mechatronics and Automation (ICMA),"Shanghai Key Laboratory of Intelligent Manufacturing and Robotics, Shanghai University, Shanghai, China",iee_dec_rob
IEEE Xplore,10062035,10.1109/IAECST57965.2022.10062035,Conferences,Improved Simulated Annealing Algorithm for Scheduling of Multi-load AGV Workshop with Limited Buffer Capacity,Zishi Wang; Jinchang Hu; Yaohua Wu; Yanyan Wang,2022,"To solve the problem of multi-load AGV workshop scheduling with limited buffer capacity, a simulated annealing algorithm based on key job strategy and iterative greedy (SAKIG) is proposed for minimizing the maximum completion time. In SAKIG, with the simulated annealing algorithm (SA) as the basic framework, an Improved Interval insertion NEH (IINEH) is proposed for the initial solution, a key job strategy is designed for neighborhood search, iterative greedy algorithm (IG) is introduced for far neighborhood search. Simulation experiments demonstrate IINEH is superior over other NEH rules, IINEH as initial solution and key job strategy are valid, SAKIG is superior over other heuristic algorithms and SAKIG has more advantages in the problems of large number of machines and large limited buffer capacity.",,1,2022 4th International Academic Exchange Conference on Science and Technology Innovation (IAECST),"School of Control Science and Engineering, Shandong University, Jinan, China",iee_dec_rob
IEEE Xplore,10339715,10.1002/9781394181513.ch8,Books,Forest Industry,Jari Collin; Jarkko Pellikka; Jyrki T. J. Penttinen,2024,"This case study research represents a forest industry where continuous productivity improvements in process automation are at the core of competitive production and safety operations. Mets&#xe4; Group stands for the Finnish forestry industry, and the case study focused on opportunities and barriers of 5G to improve productivity in modern bioproduct mill operations. A key question in applying 5G is how to improve the efficiency of bioproduct mill operations in production, maintenance, and safety. The forestry industry is using 5G to connect and control robots and other machinery in real time, enabling more efficient and productive operations. Three use cases are studied: (1) automated guided vehicles (AGVs) for process automation, (2) On&#x2010;demand site monitoring, and (3) digital maintenance support. New opportunities and barriers for implementing industrial 5G are analyzed in detail.",,0,5G Innovations for Industry Transformation: Data-driven Use Cases,"Aalto University, Finland",iee_dec_rob
IEEE Xplore,11011122,10.1109/ICRCA64997.2025.11011122,Conferences,Research on Obstacle Avoidance Trajectory for Robots Based on RRT Algorithm,Jiaran Wang; Pengfei Sun; Rao Yao; Dazhong Wang,2025,"Aerospace engine blade remanufacturing technology requires intelligent adaptive techniques for support. Due to the complexity of the operating environment and the demand for intelligence, in order to maximize machining efficiency, avoid collisions, and adapt to different blade shapes and sizes, as well as to enhance production flexibility, research emphasis should be placed on path planning. Through robotic path planning, it is possible to effectively optimize the machining path, reduce the movement time of the robot during the machining process, improve machining efficiency, and reduce the machining cycle. This paper first introduces the traditional rapidly exploring random tree (RRT) algorithm and the RRT* algorithm, and proposes an improved RRT* algorithm to address the shortcomings of these two algorithms. It first introduces the improved RRT* algorithm and proposes three improvement strategies. Then, it conducts simulations in two-dimensional space and validates its effectiveness in two map environments. Finally, the paper models a robotic arm on the MATLAB software platform, simulates the path smoothing planning of the robotic arm, thereby verifying the feasibility and superiority of the algorithm.",,0,"2025 9th International Conference on Robotics, Control and Automation (ICRCA)","School of Mechanical and Automotive Engineering, Shanghai University of Engineering Science, Shanghai, China",iee_dec_rob
IEEE Xplore,7549069,10.1109/MRA.2016.2580479,Magazines,"Soft Robotic Blocks: Introducing SoBL, a Fast-Build Modularized Design Block",Jun-Young Lee; Woong-Bae Kim; Woo-Young Choi; Kyu-Jin Cho,2016,"This article presents a new, modularized design concept based on a bottom-up approach to assembly. This concept enables the structures and motions of soft robots to be rapidly revised to create new designs that can accomplish different tasks. We designed three basic types of pneumatically actuated soft modules, called soft robotic blocks (SoBL), that implement a single motion each (translation, bending, or twisting), which, when assembled, create structures capable of various motions. We introduce three types of connection mechanisms-screw thread, push fitting, and bistable junction-that can be used with any of the modules and that are designed to make for easy assembly and disassembly. Units were fabricated by multimaterial threedimensional (3-D) printing or silicone molding.",,83,IEEE Robotics & Automation Magazine,"Department of Mechanical and Aerospace Engineering, Seoul National University, Republic of Korea",iee_dec_rob
IEEE Xplore,11077649,10.1109/WFCS63373.2025.11077649,Conferences,DeSiRe-NG: An Architecture for Autonomous and Assisted 5G Network Measurement and Emulation,Simon Welzel; Niels Hendrik Fliedner; Maxim Friesen; Christian Tismer; Philip Mildner; Syed Abdullah Rizvi; Claudius Noack; Lukas Dalhoff; Henning Trsek; Florian Klingler,2025,"5G (and beyond) cellular networks have gained much attraction in the past for various application domains in context of industry automation, autonomous and cooperative mobility, as well as smart cities. A main commonality of those use cases is their strong reliance on specific Quality-of-Service (QoS) metrics, which are crucial for seamless operation of those applications. This especially holds true for 5 G use cases in the aviation domain, where a prominent application is the Virtual Table Inspection (VTI) - a process in which aircraft maintenance, disassembly, and reassembly are continuously monitored in real time via high-quality video and audio streams, enabling end-to-end tracking of quality control for all aircraft components. Providing concurrent high-quality video streams requiring high data rates and low latencies together with guaranteed packet delivery ratios is a main challenge of 5 G networks - that particularly holds for 5 G campus networks which are often difficult to scale. Our project DeSiRe-NG tackles exactly these shortcomings by providing a versatile architecture to detect under-performance of 5G networks. Further, our proposed architecture allows to generate the Digital Twin (DT) of a 5G network’s QoS, which helps to improve the research and development process of novel networking architectures and applications, as well as aid the continuous supervision of a network. In a first proof of concept study, we present the functionality of our system in an industrial environment.",,0,2025 IEEE 21st International Conference on Factory Communication Systems (WFCS),"Dept. of Computer Science and Automation, TU, Ilmenau, Germany",iee_dec_rob
IEEE Xplore,4681480,10.1109/RAMECH.2008.4681480,Conferences,The optimization of an autonomous real-time process using curve fitting signature signal,Mongkorn Klingajay; Sirisorn Mitranon,2008,"The thread fastening operations have been used for decades with the purpose of joining one component to another. Its tasks are popular because they permit easy to disassembly for maintenance, relocation and recycling. The threaded fastening process is typically carried out manually since it is very difficult problem to automate. As a result, there is very little published research on automating threaded fastenings. This paper investigates the problem of automated monitoring on the screw insertion process. The monitoring problem deals with predicting integrity of a threaded insertion, based on the torque vs. insertion depth curve generated during the insertions. The authors have developed an analytical model to predict the torque signature signals during self-tapping screw fastening. The proposed strategy is integrated with the automating threaded assembly system. The monitoring task needs to be identified and fitted the required signal from the online and optimization process. Its results are shown with up-to five insertion stages can be identified over three different fasteners.",,0,"2008 IEEE Conference on Robotics, Automation and Mechatronics","Industrial Education Faculty, Rajamangala University of Technology Thanyaburi, Pathum Thani, Thailand",iee_dec_rob
IEEE Xplore,8843319,10.1109/COASE.2019.8843319,Conferences,Welding Process Monitoring Applications and Industry 4.0,Michalis Benakis; Chunling Du; Alin Patran; Richard French,2019,"With the fourth industrial revolution in progress, traditional manufacturing processes are being transformed. Fusion welding is no exception from this transformation. The centuries-old manual craft is being reshaped by cyber-physical systems, turning into a digitized process governed by industrial informatics. By implementing process monitoring in welding applications invaluable data are collected that can be utilized in the new, futuristic smart factories of Industry 4.0. In this article two purposes are being served. The first is to present the status quo alongside the future trends of welding process monitoring on industrial implementation. The second is to present the results of an ongoing investigation of robotic Gas Tungsten Arc Welding (GTAW) monitoring for defect detection and characterization. Deviations from the optimal values in three welding conditions (surface integrity, shielding gas flow rate and surface contamination) were introduced during stainless steel 316L beads-on-plates welding. Acquired data during the welding process were used to extract features in order to identify correlations between the disturbances and the monitored signals.",,11,2019 IEEE 15th International Conference on Automation Science and Engineering (CASE),"Physics and Astronomy Department, University of Sheffield, UK",iee_dec_rob
IEEE Xplore,9976078,10.1109/INDIN51773.2022.9976078,Conferences,Inertial Measurement Unit based Human Action Recognition Dataset for Cyclic Overhead Car Assembly and Disassembly,Jan Kuschan; Hristo Filaretov; Jörg Krüger,2022,"Motion datasets in industrial environments are essential for the research on human-robot interaction and new exoskeleton control. Currently, a lot of Activities of Daily Living (ADL) datasets are available for researchers, but only a few target an industrial context. This paper presents a dataset for a semi-industrial Overhead Car Assembly (OCA) task consisting of synchronized video and 9-Degrees of Freedom (DOF) Inertial Measurement Unit (IMU) data. The dataset was recorded with a soft-robotic exoskeleton equipped with 4 IMUs covering the upper body. It has a minimum sampling rate of 20 Hz, lasts approximately 360 minutes and comprises of 282 cycles of a realistic industrial assembly task. The annotations consist of 6 mid-level actions and an additional Null class. Five different test subjects performed the task without specific instructions on how to assemble the used car shielding. In this paper, we describe the dataset, set guidelines for using the data in supervised learning approaches, and analyze the labeling error caused by the labeler onto the dataset. We also compare different state-of-the-art neural networks to set the first benchmark and achieve a weighted F1 score of 0.717.",,3,2022 IEEE 20th International Conference on Industrial Informatics (INDIN),"Process Automation and Robotics, Fraunhofer Institute for Production Systems and Design Technology (IPK), Berlin, Germany",iee_dec_rob
IEEE Xplore,11334010,10.1109/TITS.2025.3649489,Journals,Collision Avoidance Decision-Making Method for Unmanned Surface Vehicles Considering Uncertain Navigation Intent of Target Ships,Yuqin Li; Defeng Wu; Guoqiang Li; Zhenhong Fan; Zhi-Ming Yuan,2026,"In complex and dynamic maritime environments, the uncertain navigation intent of target ships (TS) poses a significant challenge for the collision avoidance strategies of unmanned surface vehicles (USVs). To address above issue, an autonomous collision avoidance method that integrates recursive Bayesian estimation, a masked attention mechanism, and the soft actor-critic (SAC) algorithm is proposed in this paper. Specifically, the recursive Bayesian model is employed to estimate the navigation intentions of TS in real time, for enabling the construction of intent-aware state representations that enhance the modeling capability for uncertain target behaviors. In addition, a maximum target count is predefined, and the masked attention mechanism is incorporated into the actor and critic networks of SAC to resolve the mismatch between the fixed input dimensionality of neural networks and the dynamically varying number of TS. Simulation demonstrates that the proposed method outperforms traditional collision avoidance methods and other state-of-the-art deep reinforcement learning (DRL)-based strategies in terms of key performance metrics such as collision avoidance success rate, minimum distance, and average risk. Furthermore, real-field experiments validate the proposed method’s adaptability to real-world maritime environments and its potential for practical deployment.",,0,IEEE Transactions on Intelligent Transportation Systems,"School of Marine Engineering, Jimei University, Xiamen, China",iee_dec_rob
IEEE Xplore,8978478,10.1109/LRA.2020.2970949,Journals,Planning Maximum-Manipulability Cutting Paths,Tommaso Pardi; Valerio Ortenzi; Colin Fairbairn; Tony Pipe; Amir Masoud Ghalamzan Esfahani; Rustam Stolkin,2020,"This letter presents a method for constrained motion planning from vision, which enables a robot to move its end-effector over an observed surface, given start and destination points. The robot has no prior knowledge of the surface shape, but observes it from a noisy point cloud. We consider the multi-objective optimisation problem of finding robot trajectories which maximise the robot's manipulability throughout the motion, while also minimising surface-distance travelled between the two points. This work has application in industrial problems of rough robotic cutting, e.g., demolition of legacy nuclear plant, where the cut path needs not be precise as long as it achieves dismantling. We show how detours in the path can be leveraged to increase the manipulability of the robot at all points along the path. This helps to avoid singularities, while maximising the robot's capability to make small deviations during task execution. We show how a sampling-based planner can be projected onto the Riemannian manifold of a curved surface, and extended to include a term which maximises manipulability. We present the results of empirical experiments, with both simulated and real robots, which are tasked with moving over a variety of different surface shapes. Our planner enables successful task completion, while ensuring significantly greater manipulability when compared against a conventional RRT* planner.",,28,IEEE Robotics and Automation Letters,"Extreme Robotics Lab (ERL), University of Birmingham, Birmingham, U.K.",iee_dec_rob
IEEE Xplore,929059,10.1109/ISATP.2001.929059,Conferences,A look at self-balancing manufacturing lines through theory of hybrid dynamical systems,A. Bratcu; J.M. Henrioud; V. Minzu,2001,"The ""bucket brigades"" belong to a particular class of manufacturing lines governed by some typical rules that ensure their self-balancing. Such lines can be configured to be spontaneously and maximally productive and to autonomously maintain their steady optimal production rate. It is said that these lines behave stationary at balancing themselves. Due to this property, the design of such lines avoids the difficulty of solving the classical assembly line balancing problem. In this paper it is presented a systemic approach of the self-balancing manufacturing lines. In a previous work of Bratcu et al. (1999) simulation has shown that their state trajectories are piecewise continuous in between occurrences of certain discrete events. That is why such lines may be modeled as hybrid dynamical systems with autonomous switching and autonomous impulses (jumps). In this frame, an analysis of stability is also proposed. A sufficient condition to reach the stationary periodical behavior is proved.",,2,Proceedings of the 2001 IEEE International Symposium on Assembly and Task Planning (ISATP2001). Assembly and Disassembly in the Twenty-first Century. (Cat. No.01TH8560),"Department of Automatic Control, “Dunărea de Jos” University of Galaţi, Galaţi, ROMANIA",iee_dec_rob
IEEE Xplore,10458574,10.1109/ICRAE59816.2023.10458574,Conferences,Boosting Robot Intelligence in Practice: Enhancing Robot Task Planning with Large Language Models,Yisheng Zhang; Zhigang Wang; Shengmin Zhang; Yanlong Peng; Ming Chen,2023,"Task planning capabilities are crucial for intelligent robots to operate autonomously in the physical world. However, traditional Planning Domain Definition Language (PDDL) based methods often suffer from combinatorial explosion and unsat-isfactory planning time. In this paper, we propose enhancing robot task planning with large language models (LLMs) in an innovative way - using LLMs to guide the search process of PDDL planners rather than replacing PDDL planning completely. The LLMs guide the search process of PDDL planners with learned heuristics and provide constraint reasoning to reduce the search space. To address potential pitfalls of LLMs, a verification mechanism is added at the execution stage to validate plan correctness. We evaluated our method on a real scenario, end-of-life vehicle battery disassembly. Experimental results demonstrate that incorporating LLMs into the planning pipeline can significantly improve planning efficiency and scalability while maintaining plan validity. This research provides a promising direction towards integrating language models with classical approaches to boost robot intelligence for practical applications. The proposed framework makes a solid step forward in en-hancing the task planning capability of future intelligent robotic systems.",,6,2023 8th International Conference on Robotics and Automation Engineering (ICRAE),"School of Mechanical Engineering, Shanghai Jiaotong University, Shanghai, China",iee_dec_rob
