source_db,id,doi,item_type,title,authors,year,abstract,keywords,citedby_count,journal_or_venue,affiliation_country,task
IEEE Xplore,240624,10.1109/ICAR.1991.240624,Conferences,Advanced robotics in civil engineering and construction,R. Kangari,1991,"The goal of research in developing construction robot is to build robots which are more flexible, adjustable, and able to cope with constantly changing construction environments. Research and development in construction robots is intended to extend present capabilities of conventional equipment to an integrated and fully automated system. An ancillary benefit of this type of research is an understanding of the key problems that need to be solved in construction engineering. As with any technology, new solutions bring new problems. One of the most serious problems currently facing automation in the construction industry is the integration of information. This integration must occur in a cost effective and productive manner without loss of current construction functionality. These robots represent the integration of many different ideas and technologies into a working system. The challenge of building construction robots is a challenge of integrating not only robot components, but also of integrating construction experiences, ideas, and technology.<>",,7,Fifth International Conference on Advanced Robotics 'Robots in Unstructured Environments,"School of Civil Engineering, Georgia Institute of Technology, Atlanta, GA, USA",iee_rob_be
IEEE Xplore,9716178,10.1109/QIR54354.2021.9716178,Conferences,Obstacle Awareness System of An Indoor UAV with Multi-Sensor Fusion Algorithm,Lisa Kristiana; Nurjana Ariffilah Idris; Auralius Oberman Manurung; Arsyad Ramadhan Darlis; Irma Amelia Dewi; Lita Lidyawati,2021,"A Flying Ad-hoc network (FANET) emerges recently due to its flexibility in terms of flying tracks and movements. As one type of Unmanned Aerial Vehicles (UAVs), a drone can be considered as the low-cost platform to implement the FANET. In a particular case, the flying tracks and movements of a drone can encounter inevitable obstacles such as building construction and any random objects. Thus, this paper focused on the obstacle issue in drone’s movements and proposed the feasibility of Sensor Fusion algorithm to distinguish the obstacle in the indoor environment. Under two conditions: single and multiple obstacles scenarios, the autonomous drone implementing Kalman Filter in Sensor Fusion experienced the real time response linearly as the distance increases.",,1,2021 17th International Conference on Quality in Research (QIR): International Symposium on Electrical and Computer Engineering,"department of informatics, institut teknologi nasional bandung, Bandung, Indonesia",iee_rob_be
IEEE Xplore,8376287,10.1109/SIMPAR.2018.8376287,Conferences,CU-brick cable-driven robot for automated construction of complex brick structures: From simulation to hardware realisation,Yulong Wu; Hung Hon Cheng; Adam Fingrut; Kristof Crolla; Yeung Yam; Darwin Lau,2018,"Robotic building construction has had significant advances in the recent decades, but also has various limitations. In particular, construction typically requires a robot to operate within a large space for long hours and be able to transport between sites. Cable-driven parallel robots (CDPRs) show strong potentials within the automation of construction due to its desirable characteristics, such as high payload-to-weight ratio, transportability, scalability and reconfigurability. This paper proposes a simulation-based analysis, design and pre-execution verification for a cable-driven brick structure building system (CU-Brick), among which a way to determine the buildable workspace where the construction could be constructed is proposed. Simulations are used to do the workspace analysis, design of the brick structure within the workspace and also verification that the motions can be executed. Using this simulation approach, real demonstrations have been performed to show that indeed the system is able to construct the brick structures safely and consistently.",,44,"2018 IEEE International Conference on Simulation, Modeling, and Programming for Autonomous Robots (SIMPAR)","Department of Mechanical and Automation Engineering, The Chinese University of Hong Kong, Hong Kong",iee_rob_be
IEEE Xplore,11193176,10.1109/CVAA66438.2025.11193176,Conferences,A BIM-Driven Digital Twin Framework for Human–Robot Collaborative Construction with On-Site Scanning and Adaptive Path Planning,Mingyang Yuan; Hedi Mao; Wen Qin; Bentian Wang,2025,"As the Architecture 4.0 paradigm advances, integrating robotic systems into construction workflows has become vital to address labor shortages and enhance execution precision. However, conventional BIM-based automation struggles to cope with dynamic, cluttered on-site environments. This study presents a closed-loop digital twin framework that fuses 3D BIM modeling, real-time sensor-based site scanning, and human-robot interaction to enable adaptive collaboration in architectural construction. The system continuously updates its digital twin using LiDAR and RGB-D DATA to capture spatial deviations, unexpected obstacles, and environmental changes. Based on these inputs, the robot’s motion trajectories are recalculated through an online path replanning module. We validate the system using a wall panel dry-hanging case, involving a 6 degrees of freedom (6 DoF) ABB robotic arm and a Unity-VR interface for immersive human supervision. Across 24 experimental runs in cluttered environments, the adaptive system achieved a $92.4 \%$ average placement accuracy, reducing positioning error by $47 \%$ compared to static BIM-based workflows. Obstacle avoidance success rate reached $\mathbf{9 5. 8 \%}$, and average task completion time decreased by $18.6 \%$ due to reduced manual intervention. These results demonstrate the framework’s potential to transition construction robotics from pre-scripted automation to intelligent, real-time collaboration.",,0,"2025 5th International Conference on Computer Vision, Application and Algorithm (CVAA)","University of Pennsylvania, Philadelphia, United States",iee_rob_be
IEEE Xplore,11503643,10.1109/JSEN.2026.3687552,Early Access Articles,TCF-Net: A two-stage coarse-to-fine network based on visual sensors for the detection of Cordyceps sinensis,Zihao Xia; Zhoupeng Guo; Kang He; Donghao Wu; Chi Liu; Zhuo Fu; Liyong Ma,2026,"Cordyceps sinensis has a small target size and its color and texture are highly similar to the background, which leads to low efficiency and high error rate in manual identification. To address these issues, this study proposes and constructs a two-stage coarse-to-fine detection network (TCF-Net) integrated into a custom robot platform, aiming to achieve real-time detection of Cordyceps sinensis in complex natural environments. The main components of this study include: Firstly, the global-local collaboration module (GL-Former) is proposed. This module models long-distance dependencies through a cross-shaped window self-attention mechanism to locate potential target areas, and introduces gated depth convolution to inject local spatial prior information, thereby helping to suppress the ""texture drowning "" effect caused by background similarity and improve the discrimination between the target and the background. Secondly, a cross-layer reverse attention module (CRAD) was designed. This module is guided based on deep semantic features and actively restores and enhances the details of small targets that are prone to loss in shallow networks through the reverse attention mechanism, in order to alleviate the problem of weakened features of small targets. Finally, the lightweight TCF-Net model was deployed on the autonomous robot platform, achieving real-time recognition. On the self-built Cordyceps sinensis dataset, the average precision (mAP) of TCF-Net reached 48.7%. Compared with the existing methods, there was an improvement in small target detection (APS = 32.0%). The model parameter count is 22.8M (a 15.5% reduction from the baseline), and the inference speed on Intel NUC reaches 32.1 frames per second, meeting the real-time requirements. The integration of hardware and software facilitates practical deployment, verifies the effectiveness of this method in the intelligent detection task of Cordyceps sinensis, and demonstrates its application potential in the field of agricultural automation.",,0,IEEE Sensors Journal,"School of Mechanical Engineering of Hebei University of Architecture and Hebei Technology Innovation Center for Intelligent Production Line of Prefabricated Building Components, Zhangjiakou, China",iee_rob_be
IEEE Xplore,10158167,10.1109/ACEDPI58926.2023.00112,Conferences,An Autonomous Landing Simulation System for UAV Tracking Mobile Carriers Based on Visual Servo,Qinlin Li; Mohammad Arif Bin Ilyas; Nazhatul Hafizah Binti Kamarudin,2023,"With the development of information technology, the fields of aerospace, electronic information, navigation and positioning are constantly developing in the direction of intelligence. The UAV, as an important part of modern military equipment, has been rapidly developed and widely used, but currently UAVs are flying according to the way the vehicle is designed to be structured. However, with the development of technology, the way in which vehicle structures used to be designed, manufactured and assembled has changed considerably and is also playing an increasingly important role in different fields. The main objective of this paper is to investigate the design of a simulation system for UAV tracking and autonomous landing based on visual servoing. This paper addresses the shortcomings of the current UAV autonomous landing simulation technology and proposes a visual servo-based UAV tracking mobile carrier autonomous landing simulation system, which carries out motion simulation calculations such as motion trajectory measurement at the landing point and autonomous landing through the mobile carrier carried by the UAV autonomously. The simulation system does not affect the aircraft landing process, but also provides a new idea and method for the study of the autonomous landing mechanism of mobile carriers. The simulation system mainly consists of three basic structures: the UAV body, the mobile carrier and the visual servo; the simulation system mainly completes the autonomous landing process of the UAV carrier through two control methods: one is real-time motion control; the other is the tracking path parameter optimisation algorithm; the target attitude information is obtained for the landing simulation calculation under the two control methods. The system will provide a new way of thinking and a new method for the research of the UAV autonomous landing mechanism.",,0,"2023 Asia-Europe Conference on Electronics, Data Processing and Informatics (ACEDPI)","Faculty of Engineering, Chengdu College of university of Electronic Science and Technology of China, Chengdu, Sichuan, China",iee_rob_be
IEEE Xplore,668510,10.1109/IECON.1997.668510,Conferences,A vehicle for a mobile masonry robot,H.F. Steffani; J. Fliedner; R. Gapp,1997,"Within an ESPRIT III project a mobile masonry robot was designed. After a global project overview the kinematic equations of a vehicle with three degrees of freedom are derived. The structure for the low-level controller can easily be adapted to several combinations of sensors like path-line, compass, dead-reckoning or absolute posture of the vehicle. A simple interpolator is integrated but can be replaced by a more sophisticated solution.",,1,"Proceedings of the IECON'97 23rd International Conference on Industrial Electronics, Control, and Instrumentation (Cat. No.97CH36066)","Technical University of Chemnitz-Zwickau, Chemnitz, Germany",iee_rob_be
IEEE Xplore,11237626,10.1049/icp.2025.3093,Conferences,Research on building construction process monitoring and intelligent prediction model based on deep learning,Xiu Luo; Zhouxin Yi,2025,"This study focuses on the monitoring and intelligent prediction of building construction process, and proposes a model framework based on deep learning. According to the characteristics of complex and multi-source data in construction site, a multi-modal data collaborative processing framework is constructed, which integrates monitoring video, sensor data and construction logs. In the aspect of anomaly detection, the improved YOLOv5s+Transformer architecture is adopted to realize the efficient identification of construction safety hazards, and its mAP@0.5 reaches 89.7%, FNR is 5.2%, and the delay is only 38ms, which is significantly better than the traditional method. For the prediction of construction progress, the spatio-temporal graph convolutional networks (ST-GCN) model is used to effectively capture the information of time and space dimensions. In the 7-day, 14-day and 30-day prediction periods, the RMSE is 0.89, 1.23 and 1.47 respectively, which shows high prediction accuracy. In the quality prediction module, physical information neural network (PINN) is introduced, which combines physical principles with neural network training to greatly reduce the prediction error of concrete strength. Through multi-modal data fusion, the performance of the model in safety monitoring, progress prediction and quality prediction is further improved. The experimental results show that the model has wide adaptability and high accuracy in various construction scenarios, and it can still maintain good performance in extreme weather conditions and data fusion of different brands of sensors. In cross-site migration learning, domain adaptation and federated learning methods can effectively improve the performance of the model in the new site environment, although it requires a certain training cost, but it has high application value.",,0,4th International Conference on Artificial Intelligence and Autonomous Robot Systems (AIARS 2025),"Chengdu Technological University, Chengdu, 611730, Sichuan, People's Republic of China",iee_rob_be
IEEE Xplore,10260438,10.1109/CASE56687.2023.10260438,Conferences,"Design Changes, Saving Materials and Energy in Food Serving Robot Via Topology Optimization",Moh'd Alsadeq Allouzi; Ibrahim Sheikh Mohamed; Abdelrahman Elbashir; Mohammed Hashem Al-Kuhali; Moath Alfaqeeh; Abdilrzak Farah; Nour Eldin Beit; Elango Natarajan,2023,"This paper explores the use of topology optimization in enhancing the design of an automated guided vehicle, known as Bento-bot. The fear of disease transmission has led to an increased interest in utilizing robots in the food service industry, particularly in indoor food delivery. The Bento-bot is a robot designed to deliver food to the desired table, and this study seeks to optimize its design to improve stability and reduce energy consumption, thereby enhancing battery life. This paper provides a review of AGV technology and topology optimization before presenting the Bento-bot design. Using the Bento-bot as a case study, the paper applies topology optimization techniques to enhance the robot's stability and reduce energy consumption. The results indicate that the optimized design enhanced the robot's performance by decreasing its mass by 51.9% and power consumption by 28.9% to 51.9% under varying load condition, thus increasing the robot's battery life.",,1,2023 IEEE 19th International Conference on Automation Science and Engineering (CASE),"Faculty of Engineering, Technology and Built Environment, UCSI University, Kuala Lumpur, Malaysia",iee_rob_be
IEEE Xplore,9668636,10.1109/AUTEEE52864.2021.9668636,Conferences,Operation system design of SMA automatic trim machine based on PLC,Xiaochuan Yu; Anning Chen; Xingkun Dong; Haijun Zhou; Hongwei Ren; Xin Cheng,2021,"In recent years, with the rapid development of electronic industry, integrated circuit automatic packaging technology has been improved. At the same time, because of PLC software application technology increasingly mature, PLC as the controller of integrated circuit automatic packaging system is not only perfect technology, application is also very wide. In this paper, on the basis of packaging system and manipulator control system and other research results, the design of PLC as the controller of the manipulator system, not only can replace the heavy human labor, but also does not affect the use of the original packaging equipment.",,0,"2021 IEEE 4th International Conference on Automation, Electronics and Electrical Engineering (AUTEEE)","Shandong Junyu Electronic Technology Co., LTD, Linyi, China",iee_rob_be
IEEE Xplore,11175472,10.1109/ACCESS.2025.3612811,Journals,A Comprehensive Review of Agricultural Ground Automatic Navigation Systems Based on Multi-Sensor Fusion,Junjin Yang; Noraishikin Zulkarnain; Mohd Faisal Ibrahim; Ili Najaa Aimi Mohd Nordin; Seyed Abdollah Vaghefi,2025,"In a complex and changing agricultural environment, achieving autonomous navigation of agricultural robots and field machinery is a fundamental prerequisite for completing various farming tasks. However, because of the unstructured nature, high dynamics, and signal interference commonly found in agricultural scenarios, achieving high-precision autonomous navigation in such challenging environments remains a significant research challenge. In response to the unique complexity of agricultural settings, this study outlines the evolution of agricultural navigation technologies from single-sensor systems to advanced multi-sensor approaches and systematically evaluates the applicability of commonly used single-sensor methods in complex field environments. The findings indicate that, among single-sensor navigation applications, vision-based techniques are more widely adopted in agricultural scenarios. In contrast, for multi-sensor navigation, integrated systems combining inertial navigation systems and global navigation satellite systems are the most prevalent. Furthermore, in terms of multi-sensor fusion algorithms, kalman filters and their extended variants are extensively employed, demonstrating strong robustness and adaptability. These analyses can offer valuable theoretical foundations and practical guidance for the selection and optimization of fusion strategies in future agricultural navigation systems. This study also compared global and local path planning algorithms. Finally, practical applications of fusion technologies in various agricultural scenarios are discussed.",,2,IEEE Access,"Department of Electrical, Electronic and Systems Engineering, Faculty of Engineering and Built Environment, UKM, Bangi, Selangor, Malaysia",iee_rob_be
IEEE Xplore,6907009,10.1109/ICRA.2014.6907009,Conferences,Automatic real-world assembly of machine-designed structures,Luzius Brodbeck; Fumiya Iida,2014,"Several approaches have been presented which allow robots to build structures to adapt themselves or their environments. To autonomously build these structures, a design must be made, from which instructions for the fabrication process can be derived. For a constrained fabrication process, e.g. considering the limited range of a robot, this transfer can be cumbersome. We present a local building process based on a sequence of two distinct operations, which implicitly encodes the shape of a structure. Given this encoding, the structure can readily be built with a real-world robotic system. We show automatic design of structures reaching out of the robot's range and fulfilling stability and strength constraints using an evolutionary design algorithm. The final design can then be built with a robotic arm from wooden cubes and hot melt adhesives. We demonstrate the whole process including the construction of a structure from more than thirty cubes with our real-world setup. We expect that automatic design and construction can further improve the physical adaptability of robotic systems.",,5,2014 IEEE International Conference on Robotics and Automation (ICRA),"Department of Mechanical and Process Engineering, Bio-Inspired Robotics Laboratory, Zurich, Switzerland",iee_rob_be
IEEE Xplore,9735376,10.1109/LRA.2022.3159288,Journals,Learning Robotic Manipulation of Natural Materials With Variable Properties for Construction Tasks,Nicolas Kubail Kalousdian; Grzegorz Łochnicki; Valentin N. Hartmann; Samuel Leder; Ozgur S. Oguz; Achim Menges; Marc Toussaint,2022,"The introduction of robotics and machine learning to architectural construction is leading to more efficient construction practices. So far, robotic construction has largely been implemented on standardized materials, conducting simple, predictable, and repetitive tasks. We present a novel mobile robotic system and corresponding learning approach that takes a step towards assembly of natural materials with anisotropic mechanical properties for more sustainable architectural construction. Through experiments both in simulation and in the real world, we demonstrate a dynamically adjusted curriculum and randomization approach for the problem of learning manipulation tasks involving materials with biological variability, namely bamboo. Using our approach, robots are able to transport bamboo bundles and reach to goal-positions during the assembly of bamboo structures.",,13,IEEE Robotics and Automation Letters,"Institute for Computational Design and Construction, University of Stuttgart, Stuttgart, Germany",iee_rob_be
IEEE Xplore,7579627,10.1109/TITS.2016.2606492,Journals,On the Impact of Cooperative Autonomous Vehicles in Improving Freeway Merging: A Modified Intelligent Driver Model-Based Approach,Mofan Zhou; Xiaobo Qu; Sheng Jin,2017,"Transport researchers and practitioners have long been seeking capable solutions to deal with the traffic oscillations caused by freeway merging. Although existing approaches based on ramp metering have improved the overall efficiency of on-ramps, their performance is still far below the theoretical capacity. The recently proposed detecting technology of autonomous vehicles (AVs) provides an alternative for maximizing the merging efficiency by developing and using appropriate controllers for AVs. In this paper, we develop a cooperative intelligent driver model in order to examine the system performance under different proportions of AVs. The results show that, with a proper vehicle-to-vehicle controlling mechanism, an increasing percentage of AVs will reduce the total travel time and smooth traffic oscillations.",,107,IEEE Transactions on Intelligent Transportation Systems,"School of Engineering, Griffith University, Gold Coast, QLD, Australia",iee_rob_be
IEEE Xplore,10871337,10.1109/SIN63213.2024.10871337,Conferences,Enhancing Security and Privacy in Federated Learning for Connected Autonomous Vehicles With Lightweight Blockchain and Binius ZeroKnowledge Proofs,Ny Hasina Andriambelo; Naghmeh Moradpoor,2024,"The rise of Autonomous Vehicles (AVs) brings with it the need for secure and privacy-preserving machine learning models. Federated Learning (FL) allows AVs to collaboratively train models while keeping raw data localized. However, traditional FL systems are vulnerable to security threats, including adversarial attacks, data breaches, and dependency on a central aggregator, which can be a single point of failure. To address these concerns, this paper introduces a peer-to-peer decentralized federated learning system that integrates lightweight blockchain technology and Binius Zero- Knowledge Proofs (ZKPs) to enhance security and privacy. In this system, Binius ZKPs ensure that model updates are cryptographically verified without exposing sensitive information, guaranteeing data confidentiality and integrity during the learning process. The lightweight blockchain framework secures the network by creating an immutable, decentralized record of all model updates, thus preventing tampering, fraud, or unauthorized modifications. This decentralized approach eliminates the need for a central aggregator, significantly enhancing system resilience to attacks and making it suitable for dynamic environments like AV networks. Additionally, the system's design includes Byzantine resilience, providing protection against adversarial nodes and ensuring that the global model aggregation process remains robust even in the presence of malicious actors. Extensive performance evaluations demonstrate that the system achieves low-latency, scalability, and efficient resource usage while maintaining strong security and privacy guarantees, making it an ideal solution for real-time federated learning in autonomous vehicle networks. The proposed framework not only ensures privacy but also fosters trust among participants in a fully decentralized environment.",,2,2024 17th International Conference on Security of Information and Networks (SIN),"Cognitive Sciences and Applications, University of Antananarivo, Madagascar",iee_rob_be
IEEE Xplore,5381858,10.1109/ETT.2009.29,Conferences,"Study on Seedtime of ""Zero-Approach"" Teaching Mode (ZATM) Based on Web",Xianzhi Tian,2009,"With development of teaching reform, more and more studies are centered on improving autonomy of students in universities. As for students in English major, a variety of reforms of teaching mode have attached researchers' attentions. The most important one lies on reform of ""zero-approach"" teaching mode based on web. The reform is based on humanism and discovery learning theory. It mainly covers the following aspects in independent colleges of China: reform aim, reform course, reform measures and reform evaluation. In the paper, the author has made some surveys from its development and reform measures with qualitative and quantitative studies. Thus some problems can be found and some sound results can be got that ""zero-approach"" teaching mode is not a laisser faire teaching mode, but a autonomous teaching mode. In its autonomous teaching mode, ""zero-approach"" resource pool can be constructed and ""zero-approach"" evaluation system is also established. And roles of teachers are really turned to ""guide"" instead of ""infusing"".",,1,2009 Second International Conference on Education Technology and Training,"Department of English, WuHan University of Science and Technology, Wuhan, China",iee_rob_be
IEEE Xplore,11486935,10.1109/CAC67268.2025.11486935,Conferences,An Improved Transparent Object Pose Estimation Method for Materialization Laboratory Applications,Shufan Li; Xiang Zhu; Zhizhi Cang; Wencai Wang; Di-Hua Zhai; Yuanqing Xia,2025,"To mitigate the degradation of pose estimation accuracy caused by the optical characteristics of transparent instruments in materialization laboratories, an instance-level pose estimation algorithm based on multi-stage and multi-scale texture feature extraction is proposed. The framework integrates HRNet and ASPP modules to extract fine-grained texture features from RGB images, while pose prediction is refined through keypoint detection and multi-stage feature fusion. Final 6D poses are computed using the PnP algorithm with known 3D models. The proposed method is trained and evaluated on a synthetic transparent object dataset generated via NVISII and further validated in real-world experiments using a dual-arm robotic platform. Experimental results demonstrate superior accuracy and generalization capability in complex scenarios, confirming the method’s effectiveness and robustness for intelligent robotic operations in materialization laboratory environments.",,0,2025 China Automation Congress (CAC),Beijing Institute of Technology,iee_rob_be
IEEE Xplore,10132798,,Books,2 The Future of Automation: Designers Redesign Robotics,Mario Carpo,2023,"As the name suggests, computational design is based on the use of electronic computers, and it is therefore generally assumed that the rise of CAD has been driven primarily by the technical logics of the computers we use to notate and calculate architectural forms.<superscript>1</superscript> This storyline can make us forget the role, and influence, of the tools for computer-driven manufacturing and fabrication that some industries first adopted in the late 1950s, and designers started to use extensively as of the mid-1990s. When architects began some serious tinkering with computer-aided design they could not help but realize that the computers we use to draw objects on the screen can not only print out those drawings on paper&#x2014;hooked up to different peripherals, they can also print out the same objects in 3D, and fabricate them right away. As a result, the integration of computer-aided drawing and manufacturing (CAD-CAM) has been at the core of digital design theory from the very start, and the machinery for numerically controlled fabrication adopted over time has often been as influential and even inspirational for designers as the software at the core of the computer systems themselves.",,0,Beyond Digital: Design and Automation at the End of Modernity,The Bartlett School of Architecture,iee_rob_be
IEEE Xplore,220069,10.1109/ROBOT.1992.220069,Conferences,Soft materials for robotic fingers,K.B. Shimoga; A.A. Goldenberg,1992,"Three potential problems exist in multifingered hands. The impact forces that result during each instant of grasping a rigid object can affect the functioning of the finger tip sensor. A hand with hard fingers cannot securely grasp objects that have uneven surfaces due to the poor conformability of the fingers. Repetitive strains are induced into the fingers throughout manipulation task. Carefully chosen materials-plastic, rubber sponge, a fine powder, a paste, and a gel-were experimentally compared for their ability to overcome these three problems. Results showed that sponge is the most suitable and plastic is the least suitable for the application. For practical reasons, however, the gel was a good compromise over the sponge. It is recommended that future robotic hands constitute a soft finger or at least fingers with soft tips, constructed out of carefully chosen materials.<>",,69,Proceedings 1992 IEEE International Conference on Robotics and Automation,"Robotics and Automation Laboratory, Department of Mechanical Engineering, University of Toronto, Toronto, ONT, Canada",iee_rob_be
IEEE Xplore,8605356,10.1109/LRA.2019.2891499,Journals,End-Effector Pose Correction for Versatile Large-Scale Multi-Robotic Systems,Lukas Stadelmann; Timothy Sandy; Andreas Thoma; Jonas Buchli,2019,"In this paper, we present a fully-integrated end-effector positioning system for large-scale multi-robotic setups used for non-repetitive manufacturing tasks. The system provides static and dynamic correction of the end-effector pose using an external pose tracking system. It consists of multiple modules, which extend the capabilities of the conventional robot setup and fundamentally improve its usability and efficiency, since the user can easily set up, execute, and monitor the manufacturing tasks in a universal reference frame. To increase the performance of closed-loop control of the end-effector pose, a sensor fusion algorithm is implemented for fusing the data of the tracking system iGPS with an IMU. Experiments are carried out, which show a reduction of the average error down to 0.10 mm for the static correction, a significant increase of the measurement quality of the tracking system with the sensor fusion, and a path error below 0.5 mm for the dynamic correction. The presented correction system enables new applications in digital building construction, which require high accuracy target poses spread throughout a large workspace of cooperating robots.",,30,IEEE Robotics and Automation Letters,"Agile and Dexterous Robotics Lab, Institute of Robotics and Intelligent Systems, ETH Zurich, Zurich, Switzerland",iee_rob_be
IEEE Xplore,10216813,10.23919/PICMET59654.2023.10216813,Conferences,Quality Performance Improvement through Robotic Process Automation in Rail Manufacturing,Marvin Sithole; Arnesh Telukdarie; Tatenda Katsumbe,2023,"Sustainable quality performance is key to railway manufacturing success. The paper investigates the relationship between quality Defect Per Unit (DPU) generated from a non-automated production process, vs. the same but partially automated (conceptual) production system built around Robotic Process Automation (RPA) principles, focusing on local South African railway manufacturer Company AB. Desktop literature speaks to a positive correlation between process automation and project quality performance. DPU data from South African Company AB, captured across a sample size of 20 locomotives, over a 2 to 3 year period is dissected quantitatively to establish (a) quality performance (DPU based per unit) without RPA and (b) the theoretical quality performance of the same manufacturing system after the incorporation of RPA. Process automation design and limitation of the value chain is derived from a conservative automation scale approximation assumption (benchmarking of automated process industries). The paper finds that a conceptual automation model of Company AB’s value chain yields quality performance improvements of up to 65%, along with a reduction of the Cost of Non-Quality (CONQ) from 4.1 to 1.21 million ZAR. In addition, downtime is reduced from 58 to 16 days before and after RPA respectively. The result reinforces historic sentiments where RPA is generally accepted as a vehicle to accelerate process efficiency and improve overall product quality.",,0,2023 Portland International Conference on Management of Engineering and Technology (PICMET),"Faculty of Engineering and the Built Environment, University of Johannesburg, Johannesburg, South Africa",iee_rob_be
IEEE Xplore,11370917,10.1109/TASE.2026.3660419,Journals,Data-Driven Event-Triggered H∞ Load Frequency Control With Security Against DoS Attacks,Yuhao Chen; Huarong Zhao; Longquan Ma; Qiang Yang; Hongnian Yu; Li Peng,2026,"Load frequency control is critical for maintaining grid stability, particularly in modern power systems with wind power penetration and increasing exposure to denial-of-service attacks. This paper presents a data-driven dynamic event-triggered reinforcement learning framework for constrained H ${}_{\infty } $  load frequency control in multi-area power systems. The control problem is formulated as a min–max optimization task, and a dynamic event-triggered strategy is designed to reduce computational and communication burdens. A neural network-based reinforcement learning framework is developed to approximate the near-optimal event-triggered control strategy without requiring explicit system dynamics. To further counteract the impact of frequency-based denial-of-service attacks, a dedicated attacks compensation mechanism is designed. Theoretical analysis proves input-to-state stability of the closed-loop system and guarantees convergence of the neural network parameters. Extensive simulation studies on multi-area power systems with wind power integration demonstrate that the proposed method ensures stable frequency regulation while effectively alleviating the transmission burdens and mitigating the adverse effects of cyberattacks. Note to Practitioners—The reliable operation of multi-area interconnected power systems is becoming increasingly difficult due to two practical challenges: the rapid frequency fluctuations introduced by renewable energy, and the growing risk of cyberattacks that disrupt communication links. To handle these practical challenges, this work develops a data-driven dynamic event-triggered reinforcement learning framework for constrained H ${}_{\infty } $  load frequency control in multi-area power systems. The approach avoids reliance on precise system models, making it suitable for complex and uncertain environments. The event-triggered mechanism effectively reduces communication and computation burdens, which only updates control signals when necessary, thus being suitable for large-scale interconnected grids. Moreover, an attacks compensation mechanism is designed to enhance resilience against denial-of-service attacks. Simulation results demonstrate that the method improves both reliability and efficiency compared with existing solutions. The practical limitation of this approach lies in its reliance on reinforcement learning, which means it requires a period of learning to achieve optimal control performance. These results provide practical insights for implementing robust and data-driven load frequency control strategies in multi-area interconnected power systems. Beyond application in power systems, the proposed ideas may also be extended to other automation systems, where communication security and resource efficiency are critical.",,0,IEEE Transactions on Automation Science and Engineering,"School of Automation and Intelligent Sciences, Jiangnan University, Wuxi, Jiangsu, China",iee_rob_be
IEEE Xplore,11200205,10.1109/ICIVC66358.2025.11200205,Conferences,Detailed 3D Modeling and Component Monomerization Extraction of Buildings Using Close-Range Photogrammetry,Shijing Han; Zhao Lu; Shufeng Miao; Qingfang Chang; Ningjing Xu; Riyan Long,2025,"In urban governance, geospatial planning, and virtual reality applications, it is essential to quickly and accurately capture the characteristics of buildings and their components. This study focuse on buildings within complex environments, using UAVs to gather close-range photogrammetry data for detailed modeling and component monomerization. A model-driven flight path design strategy was proposed during the path planning stage. Based on this method, a detailed 3D model was reconstructed. In the component monomerization phase, a technique was introduced that combines bounding box fitting with surface texture sample fusion for the mesh model. Experimental results demonstrate that the final 3D model achieves higher accuracy, with tile details, window structures, wall textures, and cracks clearly depicted. The highly realistic independent models of building components address issues such as surface unevenness and jagged edges, while significantly improving rendering efficiency.",,0,"2025 10th International Conference on Image, Vision and Computing (ICIVC)","Nanning Normal University, Nanning, Guangxi Zhuang Autonomous Region, China",iee_rob_be
IEEE Xplore,6917519,10.1109/CYBER.2014.6917519,Conferences,Sensor device for intuitively manipulating the heavy material-handling robot,Myeongsu Gil; Seunghoon Lee; Min-Sung Kang; Kyoosik Shin; Chang-Soo Han,2014,"As the conditions of working environment at the construction site cannot be typified, intelligence of robot system is considered to be the best solution for a lack of uniformity and homogeneity such as various kinds of unexpected situations or conditions. Precise finishing quality of robot system, pre-fabrication system of construction materials, and undisturbed material circulation system also remains unsolved problems, up to now. Human-robot cooperation technology based applications have been come up for several decades to combine the human's advanced neural system with robot's enhanced physical performance. This study proposes the newly-designed sensor device for intuitively manipulating the heavy material-handling robot system through the analysis of conventional method. And the feasibility of virtual coordinate generation algorithm and performance evaluation of the proposed system is verified through the experiments and field-test.",,1,"The 4th Annual IEEE International Conference on Cyber Technology in Automation, Control and Intelligent","Department of Mechatronics Engineering, Hanyang University, Seongdong-gu, Seoul, Korea",iee_rob_be
IEEE Xplore,5156665,10.1109/ICIMA.2009.5156665,Conferences,Constructing innovative laboratory through intelligent learning objects,Li Xuemei; Lu Jin-hu; Ding Lixing,2009,"Last decade saw a rapid development of science and technology, which provides better educational environment and conditions for both learners and teachers. Advanced educational technology attracts more and more interests. Mobile robotics provides a motivating and innovative platform for performing laboratory experiments regarding interdiscipline including mechatronics, electronics, microcomputer and control. This paper reports the innovative educational environment of innovative laboratory built on intelligent robot. This innovative laboratory focuses on innovative educational software and technology for use in education. Through innovative design process, the intelligent modular robot platform constructs innovative learning environment through which students learn not only knowledge and skills but also how to collaborate with group members. Collaborative learning based on innovative laboratory helps to promote quality-oriented education and students' all-around development. It is student-oriented and career-oriented. Results indicate that the innovative laboratory not only imparting knowledge and skills to students but also developing their creativity, collaboration, practicing skill, innate ability and personality. It creates an environment in which teachers enjoy teaching and students enjoy learning and thus makes enjoyable education possible.",,2,2009 International Conference on Industrial Mechatronics and Automation,"Institute of Built Environment and Control, Zhongkai University of Agriculture and Engineering, Guangzhou, China",iee_rob_be
